Date,White,Black,Result,EngineName,EngineDetails
2022.08.02,Asante Debesai Zerabruk,Croes,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Supi,Giron,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Apol,Khoder,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Maiga,Lwebuga,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Tracey,Jamal,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Ali Marandi,Daneshvar,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,O`Gorman,Zhemba,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Germinal,Ramos Espinoza,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Santos Latasa,Praggnanandhaa R,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Madol Garang Panthoum,Escalona Landi,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Lungu,Hammer,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Kuzubov,Volodin,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Tari,Phiri,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Deng,Croad,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Can,Tabatabaei,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Zhao,Lenaerts,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Van den Brink,Kibrom Weldegebriel Beraki,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Pesqueira,Lilay Weldu Gebru,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Arenas,Flores,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Li,Sakhawaty,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.02,Perunovic,Kurniawan,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Niemann,Carlsen,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Praggnanandhaa,Giri,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Carlsen,Niemann,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Giri,Praggnanandhaa,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Firouzja,Le,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Aronian,Duda,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Carlsen,Giri,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Le,Firouzja,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Carlsen,Niemann,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.08.16,Praggnanandhaa,Giri,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.10.08,Carlsen,Caruana,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.10.08,Tari,Duda,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.10.08,Tari,Duda,1/2-1/2,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.10.08,Tari,Carlsen,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.07,Mamedyarov,Giri,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.07,Topalov,Wang,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.06.07,Vachier-Lagrave,So,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.04.11,Gukesh D,Nakamura,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.04.11,Nakamura,Nepomniachtchi,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.04.05,Caruana,Nakamura,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Firouzja,Andreikin,0-1,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Melkumyan,Carlsen,0-1,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Zubov,Carlsen,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Carlsen,Petrov,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Nepomniachtchi,Mamedyarov,1/2-1/2,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Carlsen,Salgado Lopez,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Carlsen,Amonatov,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.12.27,Popov,Christiansen,1-0,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.03.30,Rapport,Ding,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.03.30,Ding,Carlsen,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.03.30,Carlsen,Fridman,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.15,Leinier Dominguez,Pentala Harikrishna,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.15,Hikaru Nakamura,Magnus Carlsen,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.15,Magnus Carlsen,Ian Nepomniachtchi,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.15,Alireza Firouzja,Levon Aronian,0-1,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.15,Alireza Firouzja,Jeffery Xiong,1/2-1/2,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.09.15,Wesley So,Magnus Carlsen,1/2-1/2,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.06.27,Ding,Hou,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Hou,Adhiban,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Carlsen,Dubov,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,So,Artemiev,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Gukesh D,Erigaisi Arjun,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Erigaisi Arjun,Vidit,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Aronian,Carlsen,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Duda,Svidler,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Gukesh D,Firouzja,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Salem,Carlsen,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Dubov,Giri,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Erigaisi Arjun,Hou,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Firouzja,Ding,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Artemiev,Svidler,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Adhiban,Salem,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Carlsen,Giri,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Vidit,Gukesh D,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Duda,Carlsen,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Ding,Svidler,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Salem,Duda,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Dubov,Salem,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Adhiban,So,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.06.27,Vidit,Firouzja,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2017.04.17,Hou,Carlsen,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.07.04,Carlsen,Giri,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.07.04,Carlsen,Giri,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.07.04,Giri,Carlsen,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.07.04,Giri,Carlsen,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.06.28,Deac,Giri,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.06.28,Giri,Nepomniachtchi,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.11.01,Carlsen,So,0-1,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.11.01,So,Carlsen,1-0,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.11.01,So,Carlsen,1-0,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Anand,Kasparov,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Karjakin,Nakamura,1-0,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Le,Anand,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Kasparov,Karjakin,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Karjakin,Nepomniachtchi,1-0,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Kasparov,Dominguez Perez,1-0,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Dominguez Perez,Nakamura,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Le,Aronian,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Nakamura,Kasparov,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Kasparov,Le,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Navara,Kasparov,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Kasparov,Aronian,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Kasparov,Caruana,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.17,Nepomniachtchi,Kasparov,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.29,Carlsen,Nakamura,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.29,Nakamura,Carlsen,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.29,Nakamura,Carlsen,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.29,Carlsen,Nakamura,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.03.17,Firouzja,So,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.17,Aronian,Carlsen,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.17,Giri,Vachier-Lagrave,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.17,So,Firouzja,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.17,Carlsen,Aronian,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.17,Aronian,Carlsen,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.17,Carlsen,Aronian,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.17,Vachier-Lagrave,Giri,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2017.01.27,Wojtaszek,Aronian,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.01.27,Wei,Karjakin,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.03,Carlsen,Karjakin,1-0,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.15,Carlsen,Svidler,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.15,Le,Carlsen,0-1,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.15,Carlsen,Mamedyarov,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.15,Carlsen,Anton Guijarro,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.15,Korobov,Carlsen,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.06,Carlsen,So,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.12,Nakamura,Karjakin,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.12,Giri,So,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.12,Aronian,Kramnik,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.12,Carlsen,Vachier-Lagrave,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.12,Caruana,Anand,0-1,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2016.09.08,Dolzhikova,Movileanu,1-0,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.08,Gomez,Hammer,1/2-1/2,Stockfish 300816 64 BMI2,"main analysis: 20x2.2GHz Broadwell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.08,Barcenilla,Urkedal,1/2-1/2,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.08,Carlsen,Sadorra,1/2-1/2,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.08,Tari,Torre,1/2-1/2,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.08,Machlik,Santeramo,0-1,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.08,Tari,Capone,1/2-1/2,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.08,Carlsen,Sadorra,1/2-1/2,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.08,Di Benedetto,Hagesather,1-0,Stockfish 300816 64 BMI2,"main analysis: 20x2.2GHz Broadwell-EP, multi-PV search: 4x3.3GHz Haswell"
